Year,Month,Initial Ordering BIC8,Initial Ordering BIC8 name,Initial Ordering Country,BIC8,BIC8 name,BIC8 Country,Counterparty BIC8,Counterparty BIC8 name,Counterparty BIC8 Country,End Beneficiary BIC8,End Beneficiary BIC8 name,End Beneficiary Country,Message Type,Currency,Net.USD.Amount,Transactions
2015,Aug,GLOA,,US,BNKAXXYY,,XX,GLOA,,US,BNKAXXYY,,XX,MT103,USD,8561,2
2015,Aug,GLOB,,CA,BNKAXXYY,,XX,GLOB,,CA,BNKAXXYY,,XX,MT103,USD,9900,1
2015,Aug,GLOB,,GB,BNKAXXYY,,XX,GLOH,,DE,BNKAXXYY,,XX,MT103,EUR,511873,3
2015,Aug,GLOB,,US,BNKAXXYY,,XX,GLOB,,US,BNKAXXYY,,XX,MT103,USD,25804981,181
2015,Aug,GLOB,,US,BNKAXXYY,,XX,GLOB,,US,BNKAXXYY,,XX,MT103,USD,96450,5
2015,Aug,GLOB,,US,BNKAXXYY,,XX,GLOB,,US,BNKAXXYY,,XX,MT103,USD,442282,8
2015,Aug,GLOB,,US,BNKAXXYY,,XX,GLOB,,US,BNKAXXYY,,XX,MT103,USD,98278916,428
2015,Aug,GLOB,,US,BNKAXXYY,,XX,GLOB,,US,BNKAXXYY,,XX,MT202,USD,827523,6
2015,Aug,GLOB,,US,BNKAXXYY,,XX,GLOB,,US,BNKAXXYY,,XX,MT103,USD,16106,4
2015,Aug,GLOC,,BE,BNKAXXYY,,XX,GLOH,,DE,BNKAXXYY,,XX,MT103,EUR,5818,1
2015,Aug,GLOC,,DE,BNKAXXYY,,XX,GLOH,,DE,BNKAXXYY,,XX,MT103,USD,5528,1
2015,Aug,GLOC,,DE,BNKAXXYY,,XX,GLOC,,US,BNKAXXYY,,XX,MT103,USD,8988,1
2015,Aug,GLOC,,DE,BNKAXXYY,,XX,GLOC,,US,BNKAXXYY,,XX,MT103,USD,3962,1
2015,Aug,GLOC,,DE,BNKAXXYY,,XX,GLOH,,DE,BNKAXXYY,,XX,MT103,EUR,4048,1
2015,Aug,GLOC,,DE,BNKAXXYY,,XX,GLOH,,DE,BNKAXXYY,,XX,MT103,EUR,4582,3
2015,Aug,GLOC,,ES,BNKAXXYY,,XX,GLOH,,DE,BNKAXXYY,,XX,MT103,EUR,3431,1
2015,Aug,GLOC,,NL,BNKAXXYY,,XX,GLOC,,US,BNKAXXYY,,XX,MT103,USD,300000,1
2015,Aug,GLOC,,US,BNKAXXYY,,XX,GLOC,,US,BNKAXXYY,,XX,MT103,USD,117120,14
2015,Aug,GLOC,,US,BNKAXXYY,,XX,GLOC,,US,BNKAXXYY,,XX,MT103,USD,67338,9
2015,Aug,GLOD,,AR,BNKAXXYY,,XX,GLOB,,US,BNKAXXYY,,XX,MT103,USD,460,1
2015,Aug,GLOD,,ES,BNKAXXYY,,XX,GLOC,,US,BNKAXXYY,,XX,MT103,USD,70911,24
2015,Aug,GLOD,,ES,BNKAXXYY,,XX,GLOH,,DE,BNKAXXYY,,XX,MT103,EUR,28909,14
2015,Aug,GLOD,,UY,BNKAXXYY,,XX,GLOB,,US,BNKAXXYY,,XX,MT103,USD,15449,2
2015,Aug,GLOE,,GB,BNKAXXYY,,XX,BNKOUS3M,,US,BNKAXXYY,,XX,MT103,USD,7497,1
2015,Aug,GLOE,,US,BNKAXXYY,,XX,GLOA,,US,BNKAXXYY,,XX,MT103,USD,1425086,100
2015,Aug,GLOE,,US,BNKAXXYY,,XX,GLOB,,US,BNKAXXYY,,XX,MT103,USD,216589,81
2015,Aug,GLOE,,US,BNKAXXYY,,XX,GLOB,,US,BNKAXXYY,,XX,MT103,USD,26593,3
2015,Aug,GLOF,,GB,BNKAXXYY,,XX,GLOF,,US,BNKAXXYY,,XX,MT103,USD,871,2
2015,Aug,GLOF,,SG,BNKAXXYY,,XX,GLOF,,US,BNKAXXYY,,XX,MT103,USD,3740,2
2015,Aug,GLOF,,UE,BNKAXXYY,,XX,GLOF,,US,BNKAXXYY,,XX,MT103,USD,17906,2
2015,Aug,GLOF,,US,BNKAXXYY,,XX,GLOB,,US,BNKAXXYY,,XX,MT103,USD,3778951,52
2015,Aug,GLOF,,US,BNKAXXYY,,XX,GLOF,,US,BNKAXXYY,,XX,MT103,USD,13500,2
2015,Aug,GLOF,,US,BNKAXXYY,,XX,GLOF,,US,BNKAXXYY,,XX,MT103,USD,959654,135
2015,Aug,GLOF,,US,BNKAXXYY,,XX,GLOF,,US,BNKAXXYY,,XX,MT202,USD,94556875,17
2015,Aug,GLOF,,US,BNKAXXYY,,XX,GLOF,,US,BNKAXXYY,,XX,MT103,USD,296230,51
2015,Aug,GLOF,,US,BNKAXXYY,,XX,GLOF,,US,BNKAXXYY,,XX,MT103,USD,19584,5
2015,Aug,GLOG,,US,BNKAXXYY,,XX,GLOB,,US,BNKAXXYY,,XX,MT103,USD,6373,1
2015,Aug,GLOH,,DE,BNKAXXYY,,XX,GLOH,,DE,BNKAXXYY,,XX,MT103,USD,101955,1
2015,Aug,GLOH,,DE,BNKAXXYY,,XX,GLOH,,DE,BNKAXXYY,,XX,MT103,USD,6210,2
2015,Aug,GLOH,,DE,BNKAXXYY,,XX,GLOH,,DE,BNKAXXYY,,XX,MT103,USD,37,1
2015,Aug,GLOI,,NO,BNKAXXYY,,XX,GLOB,,US,BNKAXXYY,,XX,MT103,USD,142,1
2015,Aug,GLOI,,SE,BNKAXXYY,,XX,GLOF,,US,BNKAXXYY,,XX,MT103,USD,3481,8
2015,Aug,GLOJ,,NL,BNKAXXYY,,XX,GLOA,,US,BNKAXXYY,,XX,MT103,USD,9975,5
2015,Aug,GLOJ,,NL,BNKAXXYY,,XX,GLOH,,DE,BNKAXXYY,,XX,MT103,EUR,5179,1
2015,Aug,GLOK,,US,BNKAXXYY,,XX,GLOB,,US,BNKAXXYY,,XX,MT103,USD,3387,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKAVGVG,,VG,MT103,USD,1800,1
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,BNKAUYMM,,UY,MT103,USD,12230,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BNKAUS6S,,US,MT103,USD,2000,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKAUS6S,,US,MT103,USD,2440,1
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,BNKAUS6S,,US,MT103,USD,10000,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKAUA2X,,UA,MT103,USD,2217,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKAUA2X,,UA,MT103,USD,2200,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BNKAUA2X,,UA,MT103,USD,500,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKATWTP,,TW,MT103,USD,20680,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKATWTP,,TW,MT103,USD,22427,2
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKATWTP,,TW,MT103,USD,46654,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNKATWTP,,TW,MT103,USD,10581,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BNKATWTP,,TW,MT103,USD,40000,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNKATWTP,,TW,MT103,USD,81373,4
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKATRIS,,TR,MT103,USD,36251,2
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKATRIS,,TR,MT103,USD,9048,1
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,BNKATRIS,,TR,MT103,USD,51396,1
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOA,,US,BNKATRIS,,TR,MT103,USD,30928,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKASVSS,,SV,MT103,USD,460553,9
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BNKASVSS,,SV,MT103,USD,28851,2
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,BNKASVSS,,SV,MT103,USD,13100,1
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,BNKASVSS,,SV,MT103,USD,1695,1
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BNKASVSS,,SV,MT103,USD,480,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKASGSG,,SG,MT103,USD,4220,2
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKASGSG,,SG,MT103,USD,2300,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BNKASGSG,,SG,MT103,USD,2400,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKASESS,,SE,MT103,USD,12641,2
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNKASESS,,SE,MT103,USD,5000,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKAPYPX,,PY,MT103,USD,9500,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNKAPTPL,,PT,MT103,USD,5000,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKAPEPL,,PE,MT103,USD,1000,1
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BNKAPEPL,,PE,MT103,USD,3986,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKAPAPA,,PA,MT103,USD,55797,3
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKAPAPA,,PA,MT103,USD,158557,18
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKAPAPA,,PA,MT103,USD,8000,2
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKAPAPA,,PA,MT103,USD,209893,4
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOB,,US,BNKAPAPA,,PA,MT103,USD,2789190,7
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BNKAPAPA,,PA,MT103,USD,4557,3
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKANIMA,,NI,MT103,USD,170000,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKANIMA,,NI,MT103,USD,200263,12
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKANIMA,,NI,MT103,USD,304000,5
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BNKANIMA,,NI,MT103,USD,108824,3
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOB,,US,BNKANIMA,,NI,MT103,USD,131356,3
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNKANIMA,,NI,MT103,USD,200,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BNKANIMA,,NI,MT103,USD,10000,2
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNKANIMA,,NI,MT103,USD,65608,2
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BNKANIMA,,NI,MT103,USD,8538,3
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,BNKANIMA,,NI,MT103,USD,7114,2
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKAMXMM,,MX,MT103,USD,50000,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKAKRSE,,KR,MT103,USD,13207,5
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKAKRSE,,KR,MT103,USD,34000,2
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BNKAKRSE,,KR,MT103,USD,20000,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKAKRSE,,KR,MT103,USD,2500,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNKAKRSE,,KR,MT103,USD,5000,1
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,BNKAKRSE,,KR,MT103,USD,15000,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,BNKAITMM,,IT,MT103,EUR,12399,2
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKAINBB,,IN,MT103,USD,41683,2
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKAINBB,,IN,MT103,USD,34406,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNKAINBB,,IN,MT103,USD,1555,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNKAILIT,,IL,MT103,USD,5000,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKAHNTE,,HN,MT103,USD,39376,2
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKAHNTE,,HN,MT103,USD,10950,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKAHNTE,,HN,MT103,USD,50715,2
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BNKAHNTE,,HN,MT103,USD,120612,3
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOA,,US,BNKAHNTE,,HN,MT103,USD,32730,1
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BNKAHNTE,,HN,MT103,USD,2695,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKAGRAA,,GR,MT103,USD,8000,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKAFRPP,,FR,MT103,USD,148470,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKAFRPP,,FR,MT103,USD,5000,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,BNKAFRPP,,FR,MT103,EUR,514,2
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,BNKAFRPP,,FR,MT103,EUR,2728,1
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BNKAETAA,,ET,MT103,USD,1950,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKAESBB,,ES,MT103,USD,147192,4
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKAESBB,,ES,MT103,USD,27490,2
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKAESBB,,ES,MT103,USD,44287,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BNKAESBB,,ES,MT103,USD,86858,3
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,BNKAESBB,,ES,MT103,EUR,118893,5
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKAESBB,,ES,MT103,USD,5599,2
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,BNKAESBB,,ES,MT103,EUR,17003,3
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNKAESBB,,ES,MT103,USD,21366,2
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,BNKAESBB,,ES,MT103,USD,926,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNKAES2M,,ES,MT103,USD,14102,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKAECEQ,,EC,MT103,USD,5500,2
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKACWCU,,CW,MT103,USD,939,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNKACUHH,,CU,MT103,USD,600,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKACRSJ,,CR,MT103,USD,49405,5
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKACRSJ,,CR,MT103,USD,14871,2
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKACRSJ,,CR,MT103,USD,138014,4
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BNKACRSJ,,CR,MT103,USD,171538,3
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKACRSJ,,CR,MT103,USD,16850,2
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNKACRSJ,,CR,MT103,USD,21600,3
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNKACRSJ,,CR,MT103,USD,84531,3
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOA,,US,BNKACRSJ,,CR,MT103,USD,20023,1
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,BNKACRSJ,,CR,MT103,USD,10837,1
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BNKACRSJ,,CR,MT103,USD,8049,4
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,BNKACRSJ,,CR,MT103,USD,150,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKACOBC,,CO,MT103,USD,27500,2
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BNKACOBC,,CO,MT103,USD,12359,4
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNKACOBC,,CO,MT103,USD,50000,1
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BNKACOBC,,CO,MT103,USD,5049,2
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKACNBJ,,CN,MT103,USD,194411,18
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKACNBJ,,CN,MT103,USD,410341,31
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKACNBJ,,CN,MT103,USD,461209,16
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BNKACNBJ,,CN,MT103,USD,239685,11
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKACNBJ,,CN,MT103,USD,45902,6
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNKACNBJ,,CN,MT103,USD,77480,7
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BNKACNBJ,,CN,MT103,USD,75111,5
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNKACNBJ,,CN,MT103,USD,255993,13
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOA,,US,BNKACNBJ,,CN,MT103,USD,208272,8
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,BNKACNBJ,,CN,MT103,USD,129460,3
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,BNKACNBJ,,CN,MT103,USD,105656,7
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,BNKACNBJ,,CN,MT103,USD,71059,10
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BNKACNBJ,,CN,MT103,USD,27274,12
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNKACLRM,,CL,MT103,USD,900,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKACHBE,,CH,MT103,USD,526421,2
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOB,,US,BNKABRSP,,BR,MT103,USD,2203,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKABOLX,,BO,MT103,USD,760,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKABOLX,,BO,MT103,USD,9900,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKAARBA,,AR,MT103,USD,32209,1
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOA,,US,BNKAADAD,,AD,MT103,USD,40000,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNCTUS33,,US,MT103,USD,38917,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNCTUS33,,US,MT103,USD,500,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNCSUS4H,,US,MT103,USD,5240,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNCOUS33,,US,MT103,USD,2565,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNCNUS33,,US,MT103,USD,9600,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BNCNUS33,,US,MT103,USD,46,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNCLUS3M,,US,MT103,USD,89475,4
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNCLUS3M,,US,MT103,USD,19527,2
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNCLUS3M,,US,MT103,USD,75346,2
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,BNCLUS3M,,US,MT103,USD,5781,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNCKUS3M,,US,MT103,USD,83000,2
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNCKUS3M,,US,MT103,USD,2000,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BNCKUS3M,,US,MT103,USD,40000,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNCGUS44,,US,MT103,USD,4534,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BNCGUS44,,US,MT103,USD,771,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNCEUS44,,US,MT103,USD,13000,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNCAUS44,,US,MT103,USD,3152,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNCAUS44,,US,MT103,USD,9921,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BKZZUS33,,US,MT103,USD,1307165,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BKZZUS33,,US,MT103,USD,3000,2
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BKZZUS33,,US,MT103,USD,12185,2
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BKZZUS33,,US,MT103,USD,2000,1
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BKZZPAPA,,PA,MT103,USD,1000,2
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,BKZZIT3A,,IT,MT103,EUR,11086,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BKYYPAP1,,PA,MT103,USD,800,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,BKXXUS3M,,US,BKXXUS3M,,US,MT103,USD,2330110,15
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BKXXUS3M,,US,MT103,USD,15000,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BKXXUS3M,,US,MT103,USD,52930,3
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BKXXCNBJ,,CN,MT103,USD,175379,9
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BKXXCNBJ,,CN,MT103,USD,238715,7
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BKXXCNBJ,,CN,MT103,USD,164120,5
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BKXXCNBJ,,CN,MT103,USD,43925,5
2015,Aug,BNKCXXYY,,XX,BNKCXXYY,,XX,GLOH,,DE,BKXXCNBJ,,CN,MT103,USD,85500,3
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BKXXCNBJ,,CN,MT103,USD,3321,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BKXXCNBJ,,CN,MT103,USD,18926,2
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BKXXCNBJ,,CN,MT103,USD,27780,4
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,BKXXCNBJ,,CN,MT103,USD,557109,5
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,BKXXCNBJ,,CN,MT103,USD,27695,2
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,BKXXCNBJ,,CN,MT103,USD,13854,2
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BKXXCNBJ,,CN,MT103,USD,2867,1
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,BKWWPAPA,,PA,MT103,USD,8110,1
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,BKWWPAPA,,PA,MT103,USD,5500,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BKVVUS33,,US,MT103,USD,1555,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BKVVUS33,,US,MT103,USD,35606,3
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BKVVUS33,,US,MT103,USD,3500,1
2015,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BKVVUS33,,US,MT103,USD,20018,2
2015,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,BKVVUS33,,US,MT103,USD,50208,1
2015,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BKVVPAPA,,PA,MT103,USD,3352,1
